Date	Time	Open	High	Low	Close	Volume
13/01/2022	06:30:00	3342.56	3345.93	3335.51	3342.2	632.4124
13/01/2022	07:00:00	3342.19	3350.0	3338.56	3346.58	699.0234
13/01/2022	07:30:00	3346.57	3349.06	3333.36	3341.61	1625.9056
13/01/2022	08:00:00	3341.61	3353.0	3338.01	3348.74	1542.5235
13/01/2022	08:30:00	3348.65	3358.89	3347.87	3358.78	1128.7845
13/01/2022	09:00:00	3358.79	3369.44	3349.03	3367.13	2044.3882
13/01/2022	09:30:00	3367.12	3375.74	3356.3	3363.41	2085.1865
13/01/2022	10:00:00	3363.42	3381.4	3361.85	3366.41	1713.9826
13/01/2022	10:30:00	3366.41	3370.33	3357.0	3357.5	1353.3036
13/01/2022	11:00:00	3357.51	3361.22	3330.0	3336.88	2349.0895
13/01/2022	11:30:00	3336.99	3345.4	3331.0	3335.47	1123.048
13/01/2022	12:00:00	3335.47	3355.14	3333.56	3352.42	1238.3602
13/01/2022	12:30:00	3352.44	3369.41	3347.56	3368.9	1475.311
13/01/2022	13:00:00	3368.9	3369.13	3353.43	3355.68	1384.4318
13/01/2022	13:30:00	3355.81	3381.89	3354.05	3374.53	3356.0994
13/01/2022	14:00:00	3374.5	3394.31	3366.05	3385.2	3158.6255
13/01/2022	14:30:00	3385.2	3411.5	3370.15	3387.88	5204.7431
13/01/2022	15:00:00	3387.8	3392.69	3294.0	3315.18	12339.9916
13/01/2022	15:30:00	3315.04	3315.04	3272.42	3302.62	7949.7548
13/01/2022	16:00:00	3302.62	3319.4	3288.3	3308.11	4535.6152
13/01/2022	16:30:00	3308.11	3319.51	3300.74	3302.3	2449.6132
13/01/2022	17:00:00	3302.2	3305.67	3250.0	3270.1	6916.6407
13/01/2022	17:30:00	3270.1	3288.89	3262.35	3282.93	3764.1543
13/01/2022	18:00:00	3282.75	3297.56	3276.94	3289.63	2044.7668
13/01/2022	18:30:00	3289.63	3291.38	3267.11	3272.01	2281.1612
13/01/2022	19:00:00	3272.01	3292.0	3266.23	3274.46	2874.3345
13/01/2022	19:30:00	3274.88	3275.55	3250.0	3273.07	3116.5873
13/01/2022	20:00:00	3272.64	3273.0	3233.75	3259.88	4588.2199
13/01/2022	20:30:00	3259.87	3278.5	3249.41	3277.08	2243.9141
13/01/2022	21:00:00	3276.79	3277.38	3266.0	3266.0	1618.8477
13/01/2022	21:30:00	3266.01	3277.04	3266.0	3270.92	785.7055
13/01/2022	22:00:00	3271.15	3276.97	3260.6	3265.56	582.8009
13/01/2022	22:30:00	3265.56	3267.18	3246.5	3248.11	1051.4121
13/01/2022	23:00:00	3248.02	3261.33	3243.65	3259.42	1397.4452
13/01/2022	23:30:00	3259.42	3264.8	3233.9	3241.86	1324.6499
14/01/2022	00:00:00	3241.99	3257.53	3223.8	3241.56	2706.6964
14/01/2022	00:30:00	3241.59	3270.57	3240.39	3269.4	1436.3901
14/01/2022	01:00:00	3269.36	3270.41	3257.01	3257.01	995.9411
14/01/2022	01:30:00	3257.01	3267.11	3253.07	3259.72	1825.1633
14/01/2022	02:00:00	3259.72	3268.76	3246.98	3267.98	932.4884
14/01/2022	02:30:00	3267.92	3276.15	3261.0	3273.78	1179.8089
14/01/2022	03:00:00	3273.77	3275.27	3262.71	3265.9	889.662
14/01/2022	03:30:00	3266.16	3271.52	3263.36	3268.29	1053.7689
14/01/2022	04:00:00	3267.96	3286.76	3267.96	3277.71	1889.1502
14/01/2022	04:30:00	3277.72	3280.68	3271.28	3273.67	956.6374
14/01/2022	05:00:00	3273.75	3290.64	3271.62	3286.04	1120.9957
14/01/2022	05:30:00	3285.93	3308.7	3281.74	3306.39	2868.889
14/01/2022	06:00:00	3306.3	3312.24	3298.04	3307.88	2224.3611
14/01/2022	06:30:00	3307.88	3313.39	3293.42	3293.42	1447.9128
14/01/2022	07:00:00	3293.43	3296.37	3287.65	3292.02	824.3676
14/01/2022	07:30:00	3292.02	3293.06	3265.23	3270.31	3186.85
14/01/2022	08:00:00	3270.32	3271.39	3242.0	3252.14	3672.6753
14/01/2022	08:30:00	3252.71	3259.99	3243.74	3257.99	2156.8012
14/01/2022	09:00:00	3257.99	3266.09	3252.0	3262.04	1662.0161
14/01/2022	09:30:00	3262.04	3275.7	3260.71	3263.75	1008.6591
14/01/2022	10:00:00	3263.74	3269.56	3250.6	3250.99	1203.9937
14/01/2022	10:30:00	3250.94	3262.94	3213.48	3225.43	4643.7951
14/01/2022	11:00:00	3225.43	3226.0	3203.95	3206.94	5161.27
14/01/2022	11:30:00	3206.99	3212.61	3196.5	3202.88	3128.1931
14/01/2022	12:00:00	3202.87	3221.67	3188.08	3213.02	2916.5391
14/01/2022	12:30:00	3213.03	3230.89	3211.9	3212.79	1929.96
14/01/2022	13:00:00	3212.67	3229.15	3206.9	3226.6	1658.3637
14/01/2022	13:30:00	3226.59	3231.24	3204.51	3211.08	1419.1788
14/01/2022	14:00:00	3211.09	3233.66	3205.68	3219.77	2201.4811
14/01/2022	14:30:00	3220.11	3285.92	3205.71	3277.51	8055.2551
14/01/2022	15:00:00	3277.5	3301.28	3256.95	3285.03	7239.1607
14/01/2022	15:30:00	3284.67	3290.0	3269.53	3279.34	2719.2794
14/01/2022	16:00:00	3279.33	3283.5	3260.0	3274.42	2165.3377
14/01/2022	16:30:00	3274.42	3297.43	3270.07	3296.0	2181.7642
14/01/2022	17:00:00	3296.0	3308.77	3285.0	3292.02	2527.8302
14/01/2022	17:30:00	3292.0	3293.78	3275.52	3280.34	1857.3637
14/01/2022	18:00:00	3280.37	3290.66	3271.99	3280.73	2236.8232
14/01/2022	18:30:00	3280.73	3295.45	3273.74	3292.89	1245.6205
14/01/2022	19:00:00	3292.89	3311.03	3292.53	3299.87	1862.6109
14/01/2022	19:30:00	3299.9	3329.1	3298.22	3309.38	3824.0419
14/01/2022	20:00:00	3309.24	3318.66	3300.16	3303.43	2203.5821
14/01/2022	20:30:00	3303.43	3309.17	3299.2	3304.14	1226.0777
14/01/2022	21:00:00	3304.61	3315.0	3303.09	3309.07	820.7906
14/01/2022	21:30:00	3309.2	3345.01	3308.23	3332.41	1973.3824
14/01/2022	22:00:00	3332.41	3333.75	3321.27	3323.31	1572.9627
14/01/2022	22:30:00	3323.31	3329.12	3314.98	3314.98	666.7485
14/01/2022	23:00:00	3314.99	3319.6	3299.15	3302.44	1520.3067
14/01/2022	23:30:00	3302.39	3313.61	3294.26	3308.87	1048.5832
15/01/2022	00:00:00	3308.77	3327.09	3308.77	3313.2	2121.1896
15/01/2022	00:30:00	3313.2	3318.51	3303.21	3316.3	749.4942
15/01/2022	01:00:00	3316.05	3319.5	3307.97	3310.63	475.9807
15/01/2022	01:30:00	3310.59	3312.55	3296.4	3304.23	619.3546
15/01/2022	02:00:00	3304.23	3315.08	3298.72	3313.01	543.9626
15/01/2022	02:30:00	3313.0	3316.7	3306.19	3316.69	717.2569
15/01/2022	03:00:00	3316.69	3323.07	3312.51	3320.36	851.6228
15/01/2022	03:30:00	3320.36	3322.18	3305.04	3308.57	637.8707
15/01/2022	04:00:00	3308.57	3309.96	3296.74	3306.98	1128.5232
15/01/2022	04:30:00	3306.43	3309.71	3295.1	3305.88	936.7476
15/01/2022	05:00:00	3305.87	3309.66	3299.44	3309.03	472.9753
15/01/2022	05:30:00	3308.98	3317.73	3308.44	3309.45	720.8362
15/01/2022	06:00:00	3309.45	3320.1	3304.4	3316.17	696.7802
15/01/2022	06:30:00	3316.16	3321.77	3309.21	3319.09	584.6902
15/01/2022	07:00:00	3319.15	3320.23	3310.02	3311.84	384.2699
15/01/2022	07:30:00	3311.84	3316.45	3305.67	3314.65	1172.4878
15/01/2022	08:00:00	3314.65	3322.8	3313.33	3317.62	712.594
15/01/2022	08:30:00	3317.62	3325.6	3311.43	3313.28	640.6755
15/01/2022	09:00:00	3313.24	3322.0	3311.94	3314.63	617.2158
15/01/2022	09:30:00	3314.43	3333.85	3311.15	3331.49	1709.6348
15/01/2022	10:00:00	3331.49	3339.62	3326.22	3331.03	1551.983
15/01/2022	10:30:00	3331.03	3331.4	3324.17	3324.51	559.3105
15/01/2022	11:00:00	3324.51	3325.94	3317.03	3322.84	486.5971
15/01/2022	11:30:00	3322.91	3324.89	3315.0	3320.23	625.3121
15/01/2022	12:00:00	3320.23	3321.51	3308.72	3311.71	868.2492
15/01/2022	12:30:00	3311.71	3311.72	3261.8	3284.49	4888.7755
15/01/2022	13:00:00	3284.48	3303.0	3276.56	3300.0	1915.124
15/01/2022	13:30:00	3300.0	3310.49	3296.46	3304.14	2557.8626
15/01/2022	14:00:00	3304.06	3313.1	3294.83	3307.75	2210.4172
15/01/2022	14:30:00	3307.74	3358.48	3302.84	3340.11	5617.3065
15/01/2022	15:00:00	3340.12	3348.49	3333.9	3343.41	1514.5073
15/01/2022	15:30:00	3343.41	3373.0	3342.25	3363.03	3436.9921
15/01/2022	16:00:00	3363.14	3374.31	3354.6	3358.5	1893.8207
15/01/2022	16:30:00	3358.5	3365.59	3357.43	3359.84	675.727
15/01/2022	17:00:00	3359.84	3362.63	3348.09	3354.4	1074.6959
15/01/2022	17:30:00	3354.4	3362.85	3348.88	3350.98	1230.973
15/01/2022	18:00:00	3350.98	3351.0	3342.2	3346.53	1052.1363
15/01/2022	18:30:00	3346.42	3349.99	3343.05	3344.49	429.3305
15/01/2022	19:00:00	3344.57	3349.64	3341.0	3344.82	479.6436
15/01/2022	19:30:00	3344.82	3351.7	3343.96	3351.06	356.862
15/01/2022	20:00:00	3350.82	3371.0	3350.82	3362.96	1543.6938
15/01/2022	20:30:00	3362.64	3365.94	3351.45	3353.3	584.4336
15/01/2022	21:00:00	3352.8	3354.23	3347.75	3349.06	563.9483
15/01/2022	21:30:00	3349.49	3350.08	3328.4	3334.83	1695.219
15/01/2022	22:00:00	3334.84	3342.76	3329.65	3330.35	773.3343
15/01/2022	22:30:00	3330.35	3339.12	3330.35	3338.92	219.0683
15/01/2022	23:00:00	3338.92	3345.8	3335.01	3337.8	786.0756
15/01/2022	23:30:00	3337.65	3341.67	3325.6	3327.75	748.2146
16/01/2022	00:00:00	3327.75	3331.11	3317.2	3330.45	1097.6923
16/01/2022	00:30:00	3330.46	3336.47	3326.25	3332.76	873.2925
16/01/2022	01:00:00	3332.76	3338.49	3322.8	3328.65	777.0513
16/01/2022	01:30:00	3328.65	3329.85	3322.11	3322.11	640.1755
16/01/2022	02:00:00	3322.12	3326.25	3318.0	3320.77	771.2155
16/01/2022	02:30:00	3320.45	3327.2	3295.57	3305.63	1549.4323
16/01/2022	03:00:00	3305.27	3316.62	3300.72	3314.22	1064.3362
16/01/2022	03:30:00	3314.21	3321.15	3310.04	3314.91	574.4629
16/01/2022	04:00:00	3315.02	3322.65	3308.87	3317.54	1120.2521
16/01/2022	04:30:00	3318.0	3323.0	3316.19	3319.36	464.7241
16/01/2022	05:00:00	3318.93	3324.2	3318.44	3320.95	431.4975
16/01/2022	05:30:00	3320.79	3320.96	3307.82	3307.82	765.7201
16/01/2022	06:00:00	3307.81	3325.6	3305.7	3322.56	702.7523
16/01/2022	06:30:00	3322.55	3337.6	3318.39	3335.65	821.3126
16/01/2022	07:00:00	3335.66	3340.0	3329.83	3329.83	1035.1743
16/01/2022	07:30:00	3329.75	3340.0	3329.75	3333.23	787.3261
16/01/2022	08:00:00	3333.23	3338.0	3330.56	3331.43	501.9034
16/01/2022	08:30:00	3331.42	3331.67	3312.28	3312.68	1059.7231
16/01/2022	09:00:00	3312.78	3323.99	3310.03	3321.31	834.9346
16/01/2022	09:30:00	3321.31	3324.96	3315.78	3320.69	622.6337
16/01/2022	10:00:00	3320.68	3334.55	3320.49	3329.02	1171.6735
16/01/2022	10:30:00	3329.02	3330.45	3306.0	3307.23	1004.0499
16/01/2022	11:00:00	3307.23	3310.47	3286.01	3308.98	2633.1427
16/01/2022	11:30:00	3308.8	3320.1	3304.87	3313.56	905.2937
16/01/2022	12:00:00	3313.56	3333.0	3313.56	3327.96	1167.0685
16/01/2022	12:30:00	3327.96	3345.24	3323.41	3333.71	1815.3356
16/01/2022	13:00:00	3333.72	3335.74	3275.55	3279.72	4467.9707
16/01/2022	13:30:00	3280.06	3344.79	3277.26	3341.28	4057.8225
16/01/2022	14:00:00	3341.29	3357.01	3330.0	3348.77	3790.7594
16/01/2022	14:30:00	3348.77	3363.43	3344.73	3352.03	2822.5004
16/01/2022	15:00:00	3351.94	3355.0	3342.2	3348.76	1392.5783
16/01/2022	15:30:00	3348.58	3361.7	3344.0	3354.13	1340.071
16/01/2022	16:00:00	3354.51	3394.5	3346.02	3376.0	4292.5375
16/01/2022	16:30:00	3376.01	3382.97	3368.47	3372.03	1020.8503
16/01/2022	17:00:00	3372.04	3376.27	3362.3	3362.92	1002.0953
16/01/2022	17:30:00	3362.46	3364.69	3345.0	3347.61	1589.1631
16/01/2022	18:00:00	3347.61	3354.53	3345.07	3348.25	870.859
16/01/2022	18:30:00	3348.24	3353.75	3346.0	3348.17	624.7914
16/01/2022	19:00:00	3348.61	3350.62	3338.31	3342.72	988.3712
16/01/2022	19:30:00	3342.73	3344.16	3313.33	3321.82	2173.9135
16/01/2022	20:00:00	3322.12	3334.33	3312.01	3332.16	1220.5063
16/01/2022	20:30:00	3331.78	3338.38	3328.0	3334.51	833.1354
16/01/2022	21:00:00	3334.54	3338.5	3327.78	3334.02	470.3196
16/01/2022	21:30:00	3334.01	3335.6	3329.91	3331.21	482.7758
16/01/2022	22:00:00	3331.31	3349.99	3329.94	3349.99	1029.6914
16/01/2022	22:30:00	3349.99	3353.61	3341.27	3349.86	534.4519
16/01/2022	23:00:00	3349.87	3362.42	3346.79	3359.13	1573.3975
16/01/2022	23:30:00	3359.02	3363.32	3347.24	3348.0	703.5104
17/01/2022	00:00:00	3348.2	3358.73	3330.0	3334.62	1793.1147
17/01/2022	00:30:00	3334.62	3339.63	3325.87	3327.16	1121.1909
17/01/2022	01:00:00	3327.15	3332.63	3319.0	3325.06	995.6905
17/01/2022	01:30:00	3325.06	3326.82	3315.1	3321.2	701.6727
17/01/2022	02:00:00	3321.19	3324.69	3312.03	3321.62	1172.7712
17/01/2022	02:30:00	3321.63	3328.01	3312.44	3326.9	950.6449
17/01/2022	03:00:00	3326.9	3330.97	3313.29	3315.87	959.0674
17/01/2022	03:30:00	3315.87	3315.87	3258.12	3260.08	4934.0341
17/01/2022	04:00:00	3260.13	3275.7	3253.07	3274.4	2962.2838
17/01/2022	04:30:00	3274.42	3286.26	3255.11	3255.83	2698.3538
17/01/2022	05:00:00	3255.68	3259.1	3237.39	3255.64	3697.3003
17/01/2022	05:30:00	3255.46	3269.09	3247.32	3267.01	1920.8201
17/01/2022	06:00:00	3267.01	3283.9	3264.41	3282.44	2023.5013
17/01/2022	06:30:00	3282.44	3283.79	3270.12	3275.24	1757.1508
17/01/2022	07:00:00	3274.79	3301.47	3271.4	3291.98	2057.9384
17/01/2022	07:30:00	3291.85	3293.16	3272.13	3272.37	2413.5086
17/01/2022	08:00:00	3272.49	3277.54	3254.87	3261.77	4378.9098
17/01/2022	08:30:00	3261.7	3279.24	3252.69	3272.89	2315.5769
17/01/2022	09:00:00	3272.75	3283.0	3264.48	3268.17	1570.0101
17/01/2022	09:30:00	3268.16	3278.89	3265.4	3275.31	1007.7483
17/01/2022	10:00:00	3275.1	3280.0	3260.0	3265.62	1084.6792
17/01/2022	10:30:00	3265.83	3277.47	3256.15	3275.0	1317.71
17/01/2022	11:00:00	3275.0	3281.0	3264.62	3265.6	1273.9229
17/01/2022	11:30:00	3265.48	3271.98	3255.8	3257.3	1504.825
17/01/2022	12:00:00	3257.22	3280.2	3235.93	3274.27	4085.8003
17/01/2022	12:30:00	3274.28	3281.76	3261.08	3261.85	1941.9447
17/01/2022	13:00:00	3261.44	3276.84	3259.01	3267.51	1203.405
17/01/2022	13:30:00	3266.96	3272.93	3257.74	3269.08	1020.6972
17/01/2022	14:00:00	3269.08	3277.45	3258.95	3267.25	1837.1268
17/01/2022	14:30:00	3267.3	3269.87	3250.69	3257.44	1828.6148
17/01/2022	15:00:00	3257.44	3259.71	3223.04	3249.92	3734.1139
17/01/2022	15:30:00	3249.92	3251.51	3232.09	3237.51	1359.251
17/01/2022	16:00:00	3237.93	3247.94	3209.39	3233.53	3665.0977
17/01/2022	16:30:00	3233.53	3238.87	3222.46	3229.39	1911.3968
17/01/2022	17:00:00	3229.39	3232.8	3200.0	3206.17	2907.3241
17/01/2022	17:30:00	3206.17	3219.76	3194.28	3208.42	2607.0279
17/01/2022	18:00:00	3208.75	3208.76	3181.16	3194.19	2780.5551
17/01/2022	18:30:00	3194.18	3219.04	3192.42	3217.91	1250.9359
17/01/2022	19:00:00	3217.91	3225.0	3213.59	3222.16	1052.7971
17/01/2022	19:30:00	3222.26	3227.11	3218.91	3219.83	783.9964
17/01/2022	20:00:00	3220.16	3225.79	3215.0	3218.12	787.089
17/01/2022	20:30:00	3217.62	3218.7	3208.9	3210.0	679.4688
17/01/2022	21:00:00	3210.01	3212.66	3166.82	3169.56	2206.5688
17/01/2022	21:30:00	3169.92	3173.47	3152.67	3166.98	2731.6518
17/01/2022	22:00:00	3166.97	3166.97	3142.56	3165.28	1819.3828
17/01/2022	22:30:00	3165.29	3217.0	3165.29	3193.65	2206.0238
17/01/2022	23:00:00	3193.64	3221.64	3192.74	3209.23	1556.4794
17/01/2022	23:30:00	3208.9	3213.74	3204.13	3210.26	710.2487
18/01/2022	00:00:00	3210.44	3236.09	3206.03	3226.88	2480.0549
18/01/2022	00:30:00	3227.22	3234.34	3221.05	3229.47	859.4652
18/01/2022	01:00:00	3229.47	3244.91	3225.89	3233.58	1437.997
18/01/2022	01:30:00	3233.47	3233.94	3219.2	3224.12	971.4782
18/01/2022	02:00:00	3224.46	3228.17	3210.15	3212.6	741.1509
18/01/2022	02:30:00	3212.82	3220.4	3210.43	3219.35	1056.4581
18/01/2022	03:00:00	3219.49	3220.46	3194.35	3194.7	1372.9977
18/01/2022	03:30:00	3194.56	3198.32	3177.17	3183.65	2322.3249
18/01/2022	04:00:00	3183.64	3189.14	3164.32	3172.91	1664.3181
18/01/2022	04:30:00	3173.26	3183.06	3168.42	3176.37	1335.0939
18/01/2022	05:00:00	3176.36	3184.55	3165.78	3181.82	1063.298
18/01/2022	05:30:00	3181.62	3182.55	3172.51	3175.4	562.1312
18/01/2022	06:00:00	3175.43	3199.0	3175.43	3198.6	1762.9391
18/01/2022	06:30:00	3198.6	3207.18	3192.55	3202.21	3258.9567
18/01/2022	07:00:00	3202.22	3206.16	3184.35	3188.5	1574.9316
18/01/2022	07:30:00	3188.38	3191.09	3182.82	3188.55	2000.0483
18/01/2022	08:00:00	3188.84	3189.44	3150.56	3155.87	3404.3871
18/01/2022	08:30:00	3155.49	3165.0	3151.2	3158.02	3205.0566
18/01/2022	09:00:00	3158.46	3165.77	3128.43	3162.41	5134.8937
18/01/2022	09:30:00	3162.48	3176.06	3157.38	3166.6	2506.0582
18/01/2022	10:00:00	3166.89	3176.72	3157.99	3172.1	1874.8795
18/01/2022	10:30:00	3172.7	3192.56	3171.83	3175.74	2785.9795
18/01/2022	11:00:00	3176.02	3176.86	3158.29	3163.89	2474.5628
18/01/2022	11:30:00	3163.89	3174.75	3154.48	3172.0	2581.134
18/01/2022	12:00:00	3172.0	3181.8	3147.0	3156.56	4444.1554
18/01/2022	12:30:00	3156.51	3165.88	3149.0	3163.05	2536.9752
18/01/2022	13:00:00	3163.31	3167.76	3111.0	3114.34	5244.3371
18/01/2022	13:30:00	3114.58	3146.77	3111.14	3140.18	4300.7152
18/01/2022	14:00:00	3140.18	3144.79	3105.0	3123.16	2906.8768
18/01/2022	14:30:00	3123.41	3138.96	3100.5	3120.26	7289.7662
18/01/2022	15:00:00	3120.26	3145.06	3114.0	3141.48	3610.5118
18/01/2022	15:30:00	3141.57	3144.88	3112.76	3117.15	2744.3582
18/01/2022	16:00:00	3117.14	3126.58	3106.89	3116.43	2187.685
18/01/2022	16:30:00	3116.42	3140.72	3101.7	3132.18	3181.0146
18/01/2022	17:00:00	3132.13	3134.08	3111.46	3113.59	2118.963
18/01/2022	17:30:00	3113.73	3121.66	3103.78	3104.83	1529.1161
18/01/2022	18:00:00	3104.82	3115.2	3083.17	3094.16	3416.462
18/01/2022	18:30:00	3093.83	3113.57	3090.28	3108.16	1954.3025
18/01/2022	19:00:00	3108.16	3120.82	3105.39	3112.9	1537.1347
18/01/2022	19:30:00	3113.1	3134.05	3112.33	3128.64	1730.1766
18/01/2022	20:00:00	3128.5	3132.74	3107.1	3117.16	1661.2988
18/01/2022	20:30:00	3117.72	3125.0	3100.83	3124.24	1600.0036
18/01/2022	21:00:00	3124.43	3169.0	3119.16	3165.83	3666.3154
18/01/2022	21:30:00	3165.83	3169.99	3152.88	3163.7	1882.2184
18/01/2022	22:00:00	3163.81	3172.24	3155.79	3170.02	1328.8311
18/01/2022	22:30:00	3170.02	3193.87	3170.01	3179.87	1468.2486
18/01/2022	23:00:00	3179.87	3182.6	3164.01	3167.79	1426.7805
18/01/2022	23:30:00	3167.71	3172.48	3158.19	3160.87	910.8616
19/01/2022	00:00:00	3160.87	3168.38	3153.3	3166.53	1166.9276
19/01/2022	00:30:00	3166.52	3170.38	3144.58	3154.03	1418.0105
19/01/2022	01:00:00	3154.04	3170.96	3154.04	3165.67	862.1075
19/01/2022	01:30:00	3165.54	3174.98	3162.75	3171.91	1149.0616
19/01/2022	02:00:00	3171.9	3176.09	3160.86	3163.85	1346.1268
19/01/2022	02:30:00	3163.84	3167.34	3151.9	3158.77	1391.7963
19/01/2022	03:00:00	3158.77	3159.18	3149.3	3153.73	1215.9176
19/01/2022	03:30:00	3153.73	3156.8	3089.04	3100.04	10121.878
19/01/2022	04:00:00	3100.04	3114.56	3097.98	3106.28	3046.0927
19/01/2022	04:30:00	3106.0	3109.85	3100.29	3102.03	2027.2454
19/01/2022	05:00:00	3102.02	3114.75	3099.16	3110.26	1923.2938
19/01/2022	05:30:00	3110.26	3114.12	3102.23	3106.88	1379.9789
19/01/2022	06:00:00	3106.88	3111.53	3090.43	3106.36	1206.9466
19/01/2022	06:30:00	3106.36	3111.64	3099.99	3100.82	1049.2002
19/01/2022	07:00:00	3100.82	3100.82	3057.08	3062.07	4854.0317
19/01/2022	07:30:00	3061.78	3068.06	3048.01	3062.27	4360.2767
19/01/2022	08:00:00	3062.27	3070.82	3053.16	3058.77	2493.5738
19/01/2022	08:30:00	3058.46	3068.48	3047.23	3064.79	2247.2075
19/01/2022	09:00:00	3064.79	3087.23	3061.01	3074.23	2435.5372
19/01/2022	09:30:00	3074.81	3092.87	3073.0	3087.0	2100.0545
19/01/2022	10:00:00	3086.88	3089.02	3069.86	3075.69	2153.9249
19/01/2022	10:30:00	3075.65	3079.07	3051.74	3078.94	3697.5369
19/01/2022	11:00:00	3078.69	3130.0	3077.06	3109.09	9036.7233
19/01/2022	11:30:00	3109.08	3120.98	3104.27	3118.12	1588.0865
19/01/2022	12:00:00	3118.12	3133.27	3115.37	3129.82	2241.6476
19/01/2022	12:30:00	3130.08	3132.03	3112.68	3119.88	1741.47
19/01/2022	13:00:00	3120.0	3144.28	3119.41	3134.35	2410.7828
19/01/2022	13:30:00	3134.33	3137.25	3116.92	3124.3	1514.521
19/01/2022	14:00:00	3124.3	3137.57	3111.71	3135.0	1780.408
19/01/2022	14:30:00	3135.0	3162.0	3132.0	3158.99	3866.4263
19/01/2022	15:00:00	3159.0	3161.59	3138.29	3139.36	2741.4686
19/01/2022	15:30:00	3139.51	3144.31	3115.0	3124.12	2542.7729
19/01/2022	16:00:00	3124.04	3132.82	3083.73	3099.4	4606.166
19/01/2022	16:30:00	3099.52	3107.14	3087.0	3101.59	2031.4098
19/01/2022	17:00:00	3101.3	3142.79	3100.72	3137.59	3708.4114
19/01/2022	17:30:00	3137.62	3159.02	3121.0	3152.01	2348.678
19/01/2022	18:00:00	3152.01	3157.6	3135.7	3136.48	1364.5365
19/01/2022	18:30:00	3136.53	3141.46	3127.6	3137.14	1229.0963
19/01/2022	19:00:00	3137.14	3141.48	3116.27	3125.0	1338.432
19/01/2022	19:30:00	3125.0	3134.83	3118.4	3129.02	1827.636
19/01/2022	20:00:00	3129.27	3139.38	3113.15	3115.27	1806.6074
19/01/2022	20:30:00	3114.91	3124.99	3104.28	3109.08	2131.388
19/01/2022	21:00:00	3109.09	3127.57	3109.09	3123.55	1441.8927
19/01/2022	21:30:00	3123.55	3124.43	3113.62	3114.32	1006.884
19/01/2022	22:00:00	3114.42	3130.0	3105.92	3124.57	1062.3456
19/01/2022	22:30:00	3124.55	3130.39	3119.5	3127.69	442.346
19/01/2022	23:00:00	3127.96	3128.47	3110.63	3112.98	665.1184
19/01/2022	23:30:00	3112.83	3120.23	3083.51	3085.12	1654.7958
20/01/2022	00:00:00	3085.11	3116.97	3084.82	3110.44	1350.7249
20/01/2022	00:30:00	3110.44	3123.13	3107.27	3114.12	1245.9495
20/01/2022	01:00:00	3113.91	3120.82	3097.82	3099.48	1042.9785
20/01/2022	01:30:00	3099.24	3114.26	3094.45	3113.42	734.6624
20/01/2022	02:00:00	3113.51	3127.96	3113.51	3123.31	1103.7168
20/01/2022	02:30:00	3123.33	3130.9	3120.07	3123.67	851.9944
20/01/2022	03:00:00	3123.81	3132.93	3119.46	3119.99	725.7766
20/01/2022	03:30:00	3120.0	3128.57	3117.0	3126.05	677.1898
20/01/2022	04:00:00	3126.1	3137.11	3124.23	3127.68	706.9249
20/01/2022	04:30:00	3127.69	3134.29	3122.01	3125.38	540.1826
20/01/2022	05:00:00	3125.24	3132.75	3112.61	3116.36	959.8393
20/01/2022	05:30:00	3116.35	3130.36	3114.01	3128.86	841.686
20/01/2022	06:00:00	3128.79	3145.91	3128.32	3144.78	1360.3975
20/01/2022	06:30:00	3145.0	3148.08	3141.51	3145.65	632.2422
20/01/2022	07:00:00	3145.48	3146.83	3135.99	3140.18	969.8803
20/01/2022	07:30:00	3140.19	3154.89	3136.23	3139.05	2392.2928
20/01/2022	08:00:00	3139.28	3143.22	3124.86	3128.2	1377.0203
20/01/2022	08:30:00	3128.2	3132.89	3123.49	3130.59	853.7832
20/01/2022	09:00:00	3130.91	3133.15	3117.85	3127.6	857.122
20/01/2022	09:30:00	3127.76	3148.94	3125.71	3144.82	2128.5338
20/01/2022	10:00:00	3145.01	3149.0	3140.57	3142.91	1436.6622
20/01/2022	10:30:00	3142.91	3147.22	3135.31	3140.4	2041.5388
20/01/2022	11:00:00	3140.4	3153.58	3140.4	3143.52	1754.4147
20/01/2022	11:30:00	3143.53	3155.17	3140.55	3152.61	962.1294
20/01/2022	12:00:00	3152.61	3153.42	3131.57	3137.24	3170.6299
20/01/2022	12:30:00	3137.39	3138.0	3128.15	3136.43	2158.2753
20/01/2022	13:00:00	3136.36	3144.23	3133.25	3140.82	1405.8161
20/01/2022	13:30:00	3140.43	3183.18	3140.42	3182.42	6858.1134
20/01/2022	14:00:00	3182.41	3196.59	3182.41	3191.21	5855.5725
20/01/2022	14:30:00	3191.2	3224.0	3190.58	3220.4	7957.6466
20/01/2022	15:00:00	3220.4	3265.0	3218.4	3252.52	8122.6051
20/01/2022	15:30:00	3252.34	3270.52	3243.36	3261.31	3278.0668
20/01/2022	16:00:00	3261.9	3272.7	3244.39	3252.47	3105.6662
20/01/2022	16:30:00	3252.34	3257.28	3239.06	3246.46	1650.651
20/01/2022	17:00:00	3246.75	3250.0	3239.14	3247.76	1102.6717
20/01/2022	17:30:00	3247.72	3251.71	3226.2	3233.17	2458.6808
20/01/2022	18:00:00	3233.52	3235.87	3219.19	3226.37	5188.954
20/01/2022	18:30:00	3226.53	3234.03	3208.29	3208.51	2146.3421
